onset	duration	sample	value	stage_name
323.312	162.96	646624	stage	open_loop_task
507.964	10.008	1015928	stage	hold_neutral_wrist_angle
527.308	24.5	1054616	stage	clockwise_wrist_circles
551.808	14.556	1103616	stage	counterclockwise_wrist_circles
566.364	18.676	1132728	stage	flexions_and_extensions
585.04	35.08	1170080	stage	ulnar_and_radial_deviations
731.748	18.912	1463496	stage	cursor_to_target_task_horizontal_low_gain_screen_1
750.668	14.848	1501336	stage	cursor_to_target_task_horizontal_low_gain_screen_2
765.516	15.4	1531032	stage	cursor_to_target_task_horizontal_low_gain_screen_3
780.92	15.244	1561840	stage	cursor_to_target_task_horizontal_low_gain_screen_4
796.164	16.448	1592328	stage	cursor_to_target_task_horizontal_low_gain_screen_5
821.308	18.608	1642616	stage	cursor_to_target_task_horizontal_high_gain_screen_1
839.916	16.012	1679832	stage	cursor_to_target_task_horizontal_high_gain_screen_2
855.932	17.516	1711864	stage	cursor_to_target_task_horizontal_high_gain_screen_3
873.448	17.968	1746896	stage	cursor_to_target_task_horizontal_high_gain_screen_4
891.416	16.648	1782832	stage	cursor_to_target_task_horizontal_high_gain_screen_5
928.116	19.296	1856232	stage	cursor_to_target_task_vertical_low_gain_screen_1
947.416	14.564	1894832	stage	cursor_to_target_task_vertical_low_gain_screen_2
961.984	14.784	1923968	stage	cursor_to_target_task_vertical_low_gain_screen_3
976.768	16.6	1953536	stage	cursor_to_target_task_vertical_low_gain_screen_4
993.368	14.404	1986736	stage	cursor_to_target_task_vertical_low_gain_screen_5
1016.032	20.164	2032064	stage	cursor_to_target_task_vertical_high_gain_screen_1
1036.2	19.164	2072400	stage	cursor_to_target_task_vertical_high_gain_screen_2
1055.368	15.928	2110736	stage	cursor_to_target_task_vertical_high_gain_screen_3
1071.3	18.152	2142600	stage	cursor_to_target_task_vertical_high_gain_screen_4
1089.452	18.98	2178904	stage	cursor_to_target_task_vertical_high_gain_screen_5
1134.82	38.128	2269640	stage	cursor_to_target_task_two_d_low_gain_screen_1
1172.952	36.392	2345904	stage	cursor_to_target_task_two_d_low_gain_screen_2
1219.236	38.38	2438472	stage	cursor_to_target_task_two_d_high_gain_screen_1
1257.616	44.38	2515232	stage	cursor_to_target_task_two_d_high_gain_screen_2
1345.256	60.128	2690512	stage	smooth_pursuit_task_low_gain_1
1420.424	60.144	2840848	stage	smooth_pursuit_task_low_gain_2
1501.2	60.148	3002400	stage	smooth_pursuit_task_high_gain_1
1576.372	60.112	3152744	stage	smooth_pursuit_task_high_gain_2
