onset	duration	sample	value	stage_name
153.836	156.26	307672	stage	open_loop_task
322.316	10.016	644632	stage	hold_neutral_wrist_angle
335.252	30.376	670504	stage	clockwise_wrist_circles
365.628	17.772	731256	stage	counterclockwise_wrist_circles
383.4	15.172	766800	stage	flexions_and_extensions
398.572	12.336	797144	stage	ulnar_and_radial_deviations
483.376	16.3	966752	stage	cursor_to_target_task_horizontal_low_gain_screen_1
499.676	14.252	999352	stage	cursor_to_target_task_horizontal_low_gain_screen_2
513.928	16.02	1027856	stage	cursor_to_target_task_horizontal_low_gain_screen_3
529.948	14.352	1059896	stage	cursor_to_target_task_horizontal_low_gain_screen_4
544.3	15.304	1088600	stage	cursor_to_target_task_horizontal_low_gain_screen_5
565.876	14.56	1131752	stage	cursor_to_target_task_horizontal_high_gain_screen_1
580.436	15.032	1160872	stage	cursor_to_target_task_horizontal_high_gain_screen_2
595.472	14.816	1190944	stage	cursor_to_target_task_horizontal_high_gain_screen_3
610.288	15.644	1220576	stage	cursor_to_target_task_horizontal_high_gain_screen_4
625.932	15.516	1251864	stage	cursor_to_target_task_horizontal_high_gain_screen_5
660.028	15.112	1320056	stage	cursor_to_target_task_vertical_low_gain_screen_1
675.144	17.068	1350288	stage	cursor_to_target_task_vertical_low_gain_screen_2
692.216	13.212	1384432	stage	cursor_to_target_task_vertical_low_gain_screen_3
705.428	14.216	1410856	stage	cursor_to_target_task_vertical_low_gain_screen_4
719.644	13.416	1439288	stage	cursor_to_target_task_vertical_low_gain_screen_5
738.744	17.668	1477488	stage	cursor_to_target_task_vertical_high_gain_screen_1
756.412	13.852	1512824	stage	cursor_to_target_task_vertical_high_gain_screen_2
770.264	15.264	1540528	stage	cursor_to_target_task_vertical_high_gain_screen_3
785.528	13.088	1571056	stage	cursor_to_target_task_vertical_high_gain_screen_4
798.62	15.032	1597240	stage	cursor_to_target_task_vertical_high_gain_screen_5
834.644	35.308	1669288	stage	cursor_to_target_task_two_d_low_gain_screen_1
869.956	32.032	1739912	stage	cursor_to_target_task_two_d_low_gain_screen_2
908.5	33.988	1817000	stage	cursor_to_target_task_two_d_high_gain_screen_1
942.492	32.064	1884984	stage	cursor_to_target_task_two_d_high_gain_screen_2
988.304	60.116	1976608	stage	smooth_pursuit_task_low_gain_1
1063.448	60.184	2126896	stage	smooth_pursuit_task_low_gain_2
1130.22	60.124	2260440	stage	smooth_pursuit_task_high_gain_1
1205.372	60.112	2410744	stage	smooth_pursuit_task_high_gain_2
