onset	duration	sample	value	stage_name
230.588	155.816	461176	stage	open_loop_task
395.744	10.02	791488	stage	hold_neutral_wrist_angle
411.528	11.064	823056	stage	clockwise_wrist_circles
422.592	11.368	845184	stage	counterclockwise_wrist_circles
433.968	30.816	867936	stage	flexions_and_extensions
464.784	12.292	929568	stage	ulnar_and_radial_deviations
559.86	17.856	1119720	stage	cursor_to_target_task_horizontal_low_gain_screen_1
577.72	15.292	1155440	stage	cursor_to_target_task_horizontal_low_gain_screen_2
593.016	15	1186032	stage	cursor_to_target_task_horizontal_low_gain_screen_3
608.016	15.176	1216032	stage	cursor_to_target_task_horizontal_low_gain_screen_4
623.196	14.888	1246392	stage	cursor_to_target_task_horizontal_low_gain_screen_5
646	16.284	1292000	stage	cursor_to_target_task_horizontal_high_gain_screen_1
662.288	14.904	1324576	stage	cursor_to_target_task_horizontal_high_gain_screen_2
677.192	14.54	1354384	stage	cursor_to_target_task_horizontal_high_gain_screen_3
691.732	15.636	1383464	stage	cursor_to_target_task_horizontal_high_gain_screen_4
707.372	15.12	1414744	stage	cursor_to_target_task_horizontal_high_gain_screen_5
775.004	17.664	1550008	stage	cursor_to_target_task_vertical_low_gain_screen_1
792.668	18.276	1585336	stage	cursor_to_target_task_vertical_low_gain_screen_2
810.944	16.152	1621888	stage	cursor_to_target_task_vertical_low_gain_screen_3
827.096	16.316	1654192	stage	cursor_to_target_task_vertical_low_gain_screen_4
843.412	15.468	1686824	stage	cursor_to_target_task_vertical_low_gain_screen_5
865.24	17.424	1730480	stage	cursor_to_target_task_vertical_high_gain_screen_1
882.664	14.72	1765328	stage	cursor_to_target_task_vertical_high_gain_screen_2
897.384	14.5	1794768	stage	cursor_to_target_task_vertical_high_gain_screen_3
911.888	16.8	1823776	stage	cursor_to_target_task_vertical_high_gain_screen_4
928.688	16.748	1857376	stage	cursor_to_target_task_vertical_high_gain_screen_5
1036.636	45.072	2073272	stage	cursor_to_target_task_two_d_low_gain_screen_1
1081.712	43.452	2163424	stage	cursor_to_target_task_two_d_low_gain_screen_2
1131.56	37.908	2263120	stage	cursor_to_target_task_two_d_high_gain_screen_1
1169.468	35.1	2338936	stage	cursor_to_target_task_two_d_high_gain_screen_2
1284.064	60.088	2568128	stage	smooth_pursuit_task_low_gain_1
1359.188	60.116	2718376	stage	smooth_pursuit_task_low_gain_2
1427.404	60.944	2854808	stage	smooth_pursuit_task_high_gain_1
1503.4	60.092	3006800	stage	smooth_pursuit_task_high_gain_2
