onset	duration	sample	value	stage_name
95.096	157.16	190192	stage	open_loop_task
265.76	10.016	531520	stage	hold_neutral_wrist_angle
279.676	12.9	559352	stage	clockwise_wrist_circles
292.58	11.432	585160	stage	counterclockwise_wrist_circles
304.012	11.008	608024	stage	flexions_and_extensions
315.024	19.44	630048	stage	ulnar_and_radial_deviations
358.012	14.44	716024	stage	cursor_to_target_task_horizontal_low_gain_screen_1
372.452	14.248	744904	stage	cursor_to_target_task_horizontal_low_gain_screen_2
386.704	14.788	773408	stage	cursor_to_target_task_horizontal_low_gain_screen_3
401.492	16.852	802984	stage	cursor_to_target_task_horizontal_low_gain_screen_4
418.348	12.224	836696	stage	cursor_to_target_task_horizontal_low_gain_screen_5
436.592	17.892	873184	stage	cursor_to_target_task_horizontal_high_gain_screen_1
454.488	15.416	908976	stage	cursor_to_target_task_horizontal_high_gain_screen_2
469.904	13.78	939808	stage	cursor_to_target_task_horizontal_high_gain_screen_3
483.684	14.576	967368	stage	cursor_to_target_task_horizontal_high_gain_screen_4
498.26	14.436	996520	stage	cursor_to_target_task_horizontal_high_gain_screen_5
525.644	16.7	1051288	stage	cursor_to_target_task_vertical_low_gain_screen_1
542.344	15.14	1084688	stage	cursor_to_target_task_vertical_low_gain_screen_2
557.488	14.736	1114976	stage	cursor_to_target_task_vertical_low_gain_screen_3
572.224	13.356	1144448	stage	cursor_to_target_task_vertical_low_gain_screen_4
585.58	14.24	1171160	stage	cursor_to_target_task_vertical_low_gain_screen_5
607.12	15.16	1214240	stage	cursor_to_target_task_vertical_high_gain_screen_1
622.28	13.652	1244560	stage	cursor_to_target_task_vertical_high_gain_screen_2
635.936	14.744	1271872	stage	cursor_to_target_task_vertical_high_gain_screen_3
650.684	16.764	1301368	stage	cursor_to_target_task_vertical_high_gain_screen_4
667.452	12.028	1334904	stage	cursor_to_target_task_vertical_high_gain_screen_5
709.556	42.592	1419112	stage	cursor_to_target_task_two_d_low_gain_screen_1
752.152	38.388	1504304	stage	cursor_to_target_task_two_d_low_gain_screen_2
798.368	34.228	1596736	stage	cursor_to_target_task_two_d_high_gain_screen_1
832.596	34.104	1665192	stage	cursor_to_target_task_two_d_high_gain_screen_2
899.688	59.984	1799376	stage	smooth_pursuit_task_low_gain_1
974.736	59.992	1949472	stage	smooth_pursuit_task_low_gain_2
1054.524	59.992	2109048	stage	smooth_pursuit_task_high_gain_1
1129.572	60	2259144	stage	smooth_pursuit_task_high_gain_2
