onset	duration	sample	value	stage_name
211.976	155.972	423952	stage	open_loop_task
375.6	10.016	751200	stage	hold_neutral_wrist_angle
388.636	11.148	777272	stage	clockwise_wrist_circles
399.784	12.448	799568	stage	counterclockwise_wrist_circles
412.232	11.768	824464	stage	flexions_and_extensions
424	12.5	848000	stage	ulnar_and_radial_deviations
452.44	16.152	904880	stage	cursor_to_target_task_horizontal_low_gain_screen_1
468.592	17.448	937184	stage	cursor_to_target_task_horizontal_low_gain_screen_2
486.04	14.552	972080	stage	cursor_to_target_task_horizontal_low_gain_screen_3
500.592	14.532	1001184	stage	cursor_to_target_task_horizontal_low_gain_screen_4
515.128	15.524	1030256	stage	cursor_to_target_task_horizontal_low_gain_screen_5
536.776	16.5	1073552	stage	cursor_to_target_task_horizontal_high_gain_screen_1
553.28	14.104	1106560	stage	cursor_to_target_task_horizontal_high_gain_screen_2
567.388	15.872	1134776	stage	cursor_to_target_task_horizontal_high_gain_screen_3
583.264	14.644	1166528	stage	cursor_to_target_task_horizontal_high_gain_screen_4
597.912	15.32	1195824	stage	cursor_to_target_task_horizontal_high_gain_screen_5
647.636	16.668	1295272	stage	cursor_to_target_task_vertical_low_gain_screen_1
664.308	19.516	1328616	stage	cursor_to_target_task_vertical_low_gain_screen_2
683.828	19.724	1367656	stage	cursor_to_target_task_vertical_low_gain_screen_3
703.552	16.692	1407104	stage	cursor_to_target_task_vertical_low_gain_screen_4
720.244	13.844	1440488	stage	cursor_to_target_task_vertical_low_gain_screen_5
740.048	17.608	1480096	stage	cursor_to_target_task_vertical_high_gain_screen_1
757.66	22.08	1515320	stage	cursor_to_target_task_vertical_high_gain_screen_2
779.74	22.548	1559480	stage	cursor_to_target_task_vertical_high_gain_screen_3
802.292	17.46	1604584	stage	cursor_to_target_task_vertical_high_gain_screen_4
819.756	15.288	1639512	stage	cursor_to_target_task_vertical_high_gain_screen_5
861.872	37.168	1723744	stage	cursor_to_target_task_two_d_low_gain_screen_1
899.04	34.268	1798080	stage	cursor_to_target_task_two_d_low_gain_screen_2
939.276	36.532	1878552	stage	cursor_to_target_task_two_d_high_gain_screen_1
975.812	32.444	1951624	stage	cursor_to_target_task_two_d_high_gain_screen_2
1022.892	60.152	2045784	stage	smooth_pursuit_task_low_gain_1
1098.076	60.116	2196152	stage	smooth_pursuit_task_low_gain_2
1164.152	60.136	2328304	stage	smooth_pursuit_task_high_gain_1
1239.332	60.108	2478664	stage	smooth_pursuit_task_high_gain_2
