onset	duration	sample	value	stage_name
88.96	156.188	177920	stage	open_loop_task
252.128	10.016	504256	stage	hold_neutral_wrist_angle
267.628	20.16	535256	stage	clockwise_wrist_circles
287.788	15.62	575576	stage	counterclockwise_wrist_circles
303.412	16.252	606824	stage	flexions_and_extensions
319.668	16.936	639336	stage	ulnar_and_radial_deviations
350.12	13.28	700240	stage	cursor_to_target_task_horizontal_low_gain_screen_1
363.4	12.2	726800	stage	cursor_to_target_task_horizontal_low_gain_screen_2
375.604	12.476	751208	stage	cursor_to_target_task_horizontal_low_gain_screen_3
388.08	13.192	776160	stage	cursor_to_target_task_horizontal_low_gain_screen_4
401.272	13.716	802544	stage	cursor_to_target_task_horizontal_low_gain_screen_5
421.232	12.756	842464	stage	cursor_to_target_task_horizontal_high_gain_screen_1
433.988	14.868	867976	stage	cursor_to_target_task_horizontal_high_gain_screen_2
448.856	11.968	897712	stage	cursor_to_target_task_horizontal_high_gain_screen_3
460.824	13.036	921648	stage	cursor_to_target_task_horizontal_high_gain_screen_4
473.86	12.696	947720	stage	cursor_to_target_task_horizontal_high_gain_screen_5
542.752	15.724	1085504	stage	cursor_to_target_task_vertical_low_gain_screen_1
558.476	13.696	1116952	stage	cursor_to_target_task_vertical_low_gain_screen_2
572.176	12.152	1144352	stage	cursor_to_target_task_vertical_low_gain_screen_3
584.328	14.324	1168656	stage	cursor_to_target_task_vertical_low_gain_screen_4
598.652	13.38	1197304	stage	cursor_to_target_task_vertical_low_gain_screen_5
617.412	15.12	1234824	stage	cursor_to_target_task_vertical_high_gain_screen_1
632.532	13.62	1265064	stage	cursor_to_target_task_vertical_high_gain_screen_2
646.156	13.12	1292312	stage	cursor_to_target_task_vertical_high_gain_screen_3
659.28	12.104	1318560	stage	cursor_to_target_task_vertical_high_gain_screen_4
671.384	14.604	1342768	stage	cursor_to_target_task_vertical_high_gain_screen_5
759.792	39.684	1519584	stage	cursor_to_target_task_two_d_low_gain_screen_1
799.48	44.628	1598960	stage	cursor_to_target_task_two_d_low_gain_screen_2
849.544	33.372	1699088	stage	cursor_to_target_task_two_d_high_gain_screen_1
882.916	33.168	1765832	stage	cursor_to_target_task_two_d_high_gain_screen_2
963.42	60.084	1926840	stage	smooth_pursuit_task_low_gain_1
1038.532	60.124	2077064	stage	smooth_pursuit_task_low_gain_2
1104.468	60.06	2208936	stage	smooth_pursuit_task_high_gain_1
1179.576	60.1	2359152	stage	smooth_pursuit_task_high_gain_2
