onset	duration	sample	value	stage_name
96.804	154.336	193608	stage	open_loop_task
262.212	10.016	524424	stage	hold_neutral_wrist_angle
274.928	11.952	549856	stage	clockwise_wrist_circles
286.88	11.02	573760	stage	counterclockwise_wrist_circles
297.904	11.76	595808	stage	flexions_and_extensions
309.668	10.808	619336	stage	ulnar_and_radial_deviations
334.244	13.42	668488	stage	cursor_to_target_task_horizontal_low_gain_screen_1
347.664	14.06	695328	stage	cursor_to_target_task_horizontal_low_gain_screen_2
361.724	14.552	723448	stage	cursor_to_target_task_horizontal_low_gain_screen_3
376.276	14.024	752552	stage	cursor_to_target_task_horizontal_low_gain_screen_4
390.3	13.848	780600	stage	cursor_to_target_task_horizontal_low_gain_screen_5
414.832	15.992	829664	stage	cursor_to_target_task_horizontal_high_gain_screen_1
430.824	16.232	861648	stage	cursor_to_target_task_horizontal_high_gain_screen_2
447.056	16.244	894112	stage	cursor_to_target_task_horizontal_high_gain_screen_3
463.3	17.968	926600	stage	cursor_to_target_task_horizontal_high_gain_screen_4
481.268	15.548	962536	stage	cursor_to_target_task_horizontal_high_gain_screen_5
510.576	13.672	1021152	stage	cursor_to_target_task_vertical_low_gain_screen_1
524.248	15.032	1048496	stage	cursor_to_target_task_vertical_low_gain_screen_2
539.28	15.72	1078560	stage	cursor_to_target_task_vertical_low_gain_screen_3
555.004	15.78	1110008	stage	cursor_to_target_task_vertical_low_gain_screen_4
570.784	14.548	1141568	stage	cursor_to_target_task_vertical_low_gain_screen_5
593.812	16.804	1187624	stage	cursor_to_target_task_vertical_high_gain_screen_1
610.624	14.864	1221248	stage	cursor_to_target_task_vertical_high_gain_screen_2
625.488	14.596	1250976	stage	cursor_to_target_task_vertical_high_gain_screen_3
640.088	17.256	1280176	stage	cursor_to_target_task_vertical_high_gain_screen_4
657.352	14.196	1314704	stage	cursor_to_target_task_vertical_high_gain_screen_5
695.996	34.308	1391992	stage	cursor_to_target_task_two_d_low_gain_screen_1
730.308	35.728	1460616	stage	cursor_to_target_task_two_d_low_gain_screen_2
774.064	42.356	1548128	stage	cursor_to_target_task_two_d_high_gain_screen_1
816.424	41.512	1632848	stage	cursor_to_target_task_two_d_high_gain_screen_2
875.764	60.12	1751528	stage	smooth_pursuit_task_low_gain_1
950.928	60.144	1901856	stage	smooth_pursuit_task_low_gain_2
1027.2	60.108	2054400	stage	smooth_pursuit_task_high_gain_1
1102.344	60.132	2204688	stage	smooth_pursuit_task_high_gain_2
