onset	duration	sample	value	stage_name
177.692	156.548	355384	stage	open_loop_task
346.46	10.012	692920	stage	hold_neutral_wrist_angle
363.544	12.4	727088	stage	clockwise_wrist_circles
375.944	13.272	751888	stage	counterclockwise_wrist_circles
389.216	14.056	778432	stage	flexions_and_extensions
403.276	12.756	806552	stage	ulnar_and_radial_deviations
507.88	17.492	1015760	stage	cursor_to_target_task_horizontal_low_gain_screen_1
525.372	15.708	1050744	stage	cursor_to_target_task_horizontal_low_gain_screen_2
541.08	15.848	1082160	stage	cursor_to_target_task_horizontal_low_gain_screen_3
556.928	16.484	1113856	stage	cursor_to_target_task_horizontal_low_gain_screen_4
573.412	16.416	1146824	stage	cursor_to_target_task_horizontal_low_gain_screen_5
596.1	17.528	1192200	stage	cursor_to_target_task_horizontal_high_gain_screen_1
613.628	15.62	1227256	stage	cursor_to_target_task_horizontal_high_gain_screen_2
629.248	21.764	1258496	stage	cursor_to_target_task_horizontal_high_gain_screen_3
651.016	26.16	1302032	stage	cursor_to_target_task_horizontal_high_gain_screen_4
677.18	20.46	1354360	stage	cursor_to_target_task_horizontal_high_gain_screen_5
729.332	16.484	1458664	stage	cursor_to_target_task_vertical_low_gain_screen_1
745.816	18.416	1491632	stage	cursor_to_target_task_vertical_low_gain_screen_2
764.232	19.78	1528464	stage	cursor_to_target_task_vertical_low_gain_screen_3
784.012	19.584	1568024	stage	cursor_to_target_task_vertical_low_gain_screen_4
803.596	18.068	1607192	stage	cursor_to_target_task_vertical_low_gain_screen_5
827.916	22.612	1655832	stage	cursor_to_target_task_vertical_high_gain_screen_1
850.532	19.764	1701064	stage	cursor_to_target_task_vertical_high_gain_screen_2
870.296	21.7	1740592	stage	cursor_to_target_task_vertical_high_gain_screen_3
891.996	21.784	1783992	stage	cursor_to_target_task_vertical_high_gain_screen_4
913.78	32.052	1827560	stage	cursor_to_target_task_vertical_high_gain_screen_5
1026.372	53.64	2052744	stage	cursor_to_target_task_two_d_low_gain_screen_1
1080.016	47.896	2160032	stage	cursor_to_target_task_two_d_low_gain_screen_2
1140.728	45.92	2281456	stage	cursor_to_target_task_two_d_high_gain_screen_1
1186.648	38.848	2373296	stage	cursor_to_target_task_two_d_high_gain_screen_2
1258.036	60.08	2516072	stage	smooth_pursuit_task_low_gain_1
1333.152	60.116	2666304	stage	smooth_pursuit_task_low_gain_2
1401.276	60.1	2802552	stage	smooth_pursuit_task_high_gain_1
1476.424	60.152	2952848	stage	smooth_pursuit_task_high_gain_2
