onset	duration	sample	value	stage_name
113.316	154.98	226632	stage	open_loop_task
275.948	10.02	551896	stage	hold_neutral_wrist_angle
289.1	11.768	578200	stage	clockwise_wrist_circles
300.876	11.2	601752	stage	counterclockwise_wrist_circles
312.08	12.8	624160	stage	flexions_and_extensions
324.88	21.356	649760	stage	ulnar_and_radial_deviations
367.832	14.312	735664	stage	cursor_to_target_task_horizontal_low_gain_screen_1
382.144	16.02	764288	stage	cursor_to_target_task_horizontal_low_gain_screen_2
398.164	14.916	796328	stage	cursor_to_target_task_horizontal_low_gain_screen_3
413.08	17.316	826160	stage	cursor_to_target_task_horizontal_low_gain_screen_4
430.396	16.364	860792	stage	cursor_to_target_task_horizontal_low_gain_screen_5
453.528	18.052	907056	stage	cursor_to_target_task_horizontal_high_gain_screen_1
471.58	14.596	943160	stage	cursor_to_target_task_horizontal_high_gain_screen_2
486.176	15.84	972352	stage	cursor_to_target_task_horizontal_high_gain_screen_3
502.016	15.1	1004032	stage	cursor_to_target_task_horizontal_high_gain_screen_4
517.12	14.492	1034240	stage	cursor_to_target_task_horizontal_high_gain_screen_5
559.356	16.028	1118712	stage	cursor_to_target_task_vertical_low_gain_screen_1
575.388	16.516	1150776	stage	cursor_to_target_task_vertical_low_gain_screen_2
591.904	15.472	1183808	stage	cursor_to_target_task_vertical_low_gain_screen_3
607.38	16.196	1214760	stage	cursor_to_target_task_vertical_low_gain_screen_4
623.576	18.252	1247152	stage	cursor_to_target_task_vertical_low_gain_screen_5
647.784	19.104	1295568	stage	cursor_to_target_task_vertical_high_gain_screen_1
666.888	14.98	1333776	stage	cursor_to_target_task_vertical_high_gain_screen_2
681.868	15.876	1363736	stage	cursor_to_target_task_vertical_high_gain_screen_3
697.744	15.852	1395488	stage	cursor_to_target_task_vertical_high_gain_screen_4
713.596	15.532	1427192	stage	cursor_to_target_task_vertical_high_gain_screen_5
763.888	37.464	1527776	stage	cursor_to_target_task_two_d_low_gain_screen_1
801.356	35.912	1602712	stage	cursor_to_target_task_two_d_low_gain_screen_2
844.276	41.848	1688552	stage	cursor_to_target_task_two_d_high_gain_screen_1
886.124	36.968	1772248	stage	cursor_to_target_task_two_d_high_gain_screen_2
942.4	60.084	1884800	stage	smooth_pursuit_task_low_gain_1
1017.524	60.084	2035048	stage	smooth_pursuit_task_low_gain_2
1083.884	60.068	2167768	stage	smooth_pursuit_task_high_gain_1
1159	60.056	2318000	stage	smooth_pursuit_task_high_gain_2
